ListingCreationDate,Term,LoanStatus,ClosedDate,BorrowerAPR,BorrowerRate,LenderYield,ProsperRating (Alpha),ProsperScore,ListingCategory (numeric),BorrowerState,Occupation,EmploymentStatus,AmountDelinquent,StatedMonthlyIncome,LoanCurrentDaysDelinquent,LoanOriginalAmount,LoanOriginationDate,LoanOriginationQuarter,MonthlyLoanPayment,LP_InterestandFees,Investors
2013-07-23 13:15:19.107000000,36,Current,,0.15833,0.1299,0.1199,A,7,14,RI,Other,Other,0,2592.333333,0,10000,17-10-2013 0.00,Q4 2013,336.89,419.0911,1
2007-01-10 15:54:30.647000000,36,Completed,11-10-2007 0.00,0.13453,0.1275,0.115,,,0,OR,Other,Not available,,5500,0,19000,31-01-2007 0.00,Q1 2007,637.9,1441.16,360
2013-06-19 12:47:50.067000000,36,Current,,0.0893,0.0759,0.0659,AA,8,1,OR,Other,Employed,23754,6416.666667,0,3000,26-06-2013 0.00,Q2 2013,93.44,139.38,57
2011-12-14 07:16:28.677000000,36,Current,,0.19108,0.1621,0.1521,B,8,2,WI,Professional,Employed,0,4583.333333,0,6000,20-12-2011 0.00,Q4 2011,211.56,1471.38,9
2007-01-29 19:38:10.950000000,36,Defaulted,06-09-2007 0.00,0.21438,0.207,0.187,,,0,CA,Sales - Commission,Not available,,2416.666667,280,8500,08-02-2007 0.00,Q1 2007,318.93,260.8,124
2013-08-13 20:41:03.180000000,60,Current,,0.20081,0.1769,0.1669,B,5,1,MI,Executive,Employed,0,8583.333333,0,25000,16-08-2013 0.00,Q3 2013,630.63,2170.2,119
2012-02-24 19:03:17.613000000,36,Completed,08-02-2013 0.00,0.2837,0.2452,0.2352,D,6,18,GA,Other,Other,0,2000,0,2000,29-02-2012 0.00,Q1 2012,79.01,380.53,1
2007-06-28 05:09:27.267000000,36,Chargedoff,03-08-2009 0.00,0.26752,0.2599,0.2399,,,0,MN,Truck Driver,Full-time,0,3333.333333,1803,3000,02-07-2007 0.00,Q3 2007,120.86,1000.37,10
2007-02-10 07:04:53.390000000,36,Completed,19-10-2009 0.00,0.13202,0.125,0.115,,,0,WI,Other,Not available,,6666.666667,0,5000,21-02-2007 0.00,Q1 2007,167.27,959.01,135
2008-08-17 00:23:32.553000000,36,Completed,09-09-2008 0.00,0.10033,0.0865,0.0765,,,2,CO,Pilot - Private/Commercial,Full-time,0,6250,0,4500,26-08-2008 0.00,Q3 2008,142.37,14.93,230
2013-07-29 12:35:05.540000000,36,Current,,0.27285,0.2346,0.2246,D,4,1,CA,Administrative Assistant,Employed,0,3166.666667,0,6000,05-08-2013 0.00,Q3 2013,233.7,674.39,15
2012-02-29 16:50:48.507000000,36,Current,,0.17359,0.1449,0.1349,B,9,17,FL,Sales - Retail,Employed,0,4083.333333,0,5000,15-03-2012 0.00,Q1 2012,172.08,1020.54,96
2007-11-28 06:16:30.140000000,36,Chargedoff,06-02-2011 0.00,0.18726,0.18,0.17,,,0,AZ,Executive,Full-time,0,7916.666667,1250,25000,07-12-2007 0.00,Q4 2007,903.81,7472.28,408
2013-08-15 06:08:41.547000000,60,Current,,0.26128,0.2359,0.2259,D,3,1,NY,Other,Employed,0,3148.333333,0,10000,16-08-2013 0.00,Q3 2013,285.3,1155.947,1
2008-02-06 09:47:39.340000000,36,Completed,19-09-2008 0.00,0.15428,0.14,0.13,,,1,WA,Other,Full-time,0,3750,0,10000,13-02-2008 0.00,Q1 2008,341.78,779.18,183
2007-11-06 08:29:18.757000000,36,Completed,28-09-2010 0.00,0.18726,0.18,0.17,,,0,MN,Other,Part-time,0,1437,0,4600,19-11-2007 0.00,Q4 2007,166.3,1381.99,46
2012-06-13 12:36:40.237000000,36,Current,,0.28851,0.2499,0.2399,D,6,18,NJ,Computer Programmer,Employed,372,10125,0,15000,25-06-2012 0.00,Q2 2012,596.32,4983.26,3
2013-08-30 14:20:33.417000000,36,Current,,0.18214,0.1459,0.1359,B,4,1,FL,Other,Other,24364,2688.166667,0,8000,09-09-2013 0.00,Q3 2013,275.72,462.3322,1
2007-12-02 11:27:12.063000000,36,Completed,10-04-2009 0.00,0.08985,0.083,0.083,,,0,VA,Executive,Full-time,0,15000,0,4900,13-12-2007 0.00,Q4 2007,154.23,437.67,163
2012-09-26 09:40:57.917000000,36,Current,,0.09232,0.0789,0.0689,AA,9,1,IL,Other,Employed,0,7500,0,20000,01-10-2012 0.00,Q4 2012,625.71,1776.28,433
2013-12-05 17:28:26.133000000,36,Current,,0.22466,0.1875,0.1775,C,4,1,SC,,Other,0,4887.5,0,15000,16-12-2013 0.00,Q4 2013,547.95,472.82,1
2013-08-10 13:05:49.863000000,36,Current,,0.29537,0.2566,0.2466,D,2,7,FL,Other,Other,0,4500,0,4000,21-08-2013 0.00,Q3 2013,160.44,492.6,38
2012-05-19 08:10:03.367000000,36,Current,,0.35797,0.3177,0.3077,HR,4,15,PA,Other,Employed,0,2240,0,2500,24-05-2012 0.00,Q2 2012,108.57,1114.65,8
2007-09-27 14:49:54.650000000,36,Defaulted,09-04-2008 0.00,0.22051,0.2131,0.2031,,,0,CA,Nurse (LPN),Full-time,3337,4166.666667,1945,10000,10-10-2007 0.00,Q4 2007,378.34,180.99,94
2006-07-19 13:34:09.110000000,36,Chargedoff,25-06-2009 0.00,0.25747,0.2475,0.23,,,0,WA,,,,5416.666667,1840,1900,24-07-2006 0.00,Q3 2006,75.29,769.67,18
2013-06-18 19:53:31.273000000,36,Current,,0.15833,0.1299,0.1199,A,7,1,WA,Accountant/CPA,Employed,0,12500,0,20000,21-06-2013 0.00,Q2 2013,673.78,1593.9422,1
2013-12-09 10:26:42.493000000,36,Current,,0.22466,0.1875,0.1775,C,4,1,MO,Police Officer/Correction Officer,Employed,0,7500,0,12000,13-12-2013 0.00,Q4 2013,438.36,378.26,1
2010-07-19 09:39:27.283000000,36,Completed,13-02-2013 0.00,0.23682,0.199,0.189,C,10,7,OH,Professional,Full-time,0,5416.666667,0,1000,26-07-2010 0.00,Q3 2010,37.11,325.14,20
2013-10-03 09:20:27.273000000,60,Current,,0.17532,0.152,0.142,B,8,1,NJ,Engineer - Mechanical,Employed,0,7408.333333,0,25000,17-10-2013 0.00,Q4 2013,597.38,1248.529,1
2013-11-08 08:49:15.857000000,36,Current,,0.09534,0.0819,0.0719,AA,8,3,CA,Investor,Self-employed,0,2708.333333,0,10000,18-11-2013 0.00,Q4 2013,314.24,179.81,103
2006-05-27 09:37:44.087000000,36,Defaulted,08-04-2007 0.00,0.24859,0.2375,0.2325,,,0,AZ,,,,1871.666667,174,1700,08-06-2006 0.00,Q2 2006,66.47,179.46,12
2011-03-24 12:59:55.667000000,36,Current,,0.35643,0.3199,0.3099,E,4,1,CA,Skilled Labor,Employed,0,4416.666667,0,2500,31-03-2011 0.00,Q1 2011,108.87,1437.85,41
2013-11-04 15:15:58.820000000,36,Current,,0.2354,0.198,0.188,C,4,1,NJ,Military Officer,Employed,0,11666.66667,0,25000,13-11-2013 0.00,Q4 2013,926.54,1207.9684,1
2013-07-23 10:46:53.227000000,60,Completed,12-02-2014 0.00,0.13942,0.1169,0.1069,A,9,1,NY,Sales - Commission,Self-employed,0,5000,0,10000,26-07-2013 0.00,Q3 2013,220.88,621.41,113
2010-11-22 00:31:51.480000000,36,Completed,07-04-2011 0.00,0.27306,0.25,0.24,B,8,3,TX,Social Worker,Employed,0,3166.666667,0,15000,30-11-2010 0.00,Q4 2010,596.4,1272.95,330
2010-09-20 15:38:49.250000000,36,Completed,09-01-2013 0.00,0.13271,0.1115,0.1015,A,9,1,MA,Executive,Employed,0,25000,0,10000,30-09-2010 0.00,Q3 2010,328.1,1667.52,281
2013-11-12 08:30:31.383000000,60,Current,,0.26333,0.2379,0.2279,D,4,1,GA,Professional,Employed,0,7186.166667,0,15000,19-11-2013 0.00,Q4 2013,429.69,891.33,57
2010-07-14 00:01:38.413000000,36,Completed,12-06-2012 0.00,0.07439,0.071,0.061,AA,10,1,UT,Student - College Senior,Part-time,0,800,0,1000,20-07-2010 0.00,Q3 2010,30.92,96.64,29
2012-10-14 20:10:01.070000000,36,Current,,0.12528,0.0974,0.0874,A,8,1,CA,Professional,Employed,0,8658.333333,0,13800,19-10-2012 0.00,Q4 2012,443.6,1459.8,119
2013-12-05 10:30:10.193000000,60,Current,,0.19221,0.1685,0.1585,C,6,1,IN,Laborer,Employed,0,2250,0,2500,09-12-2013 0.00,Q4 2013,61.93,70.0259,1
2007-02-06 15:00:37.290000000,36,Completed,22-02-2010 0.00,0.15713,0.15,0.14,,,0,NH,Professional,Not available,,8858.166667,0,25000,22-02-2007 0.00,Q1 2007,866.63,5980.08,226
2007-01-18 06:21:24.647000000,36,Completed,26-02-2008 0.00,0.30081,0.29,0.285,,,0,,,,,2500,0,1800,26-01-2007 0.00,Q1 2007,75.43,281.9,20
2013-12-12 11:08:56.630000000,60,Current,,0.14658,0.1239,0.1139,A,11,1,TX,Professional,Employed,0,5416.666667,0,15000,20-12-2013 0.00,Q4 2013,336.63,313.81,198
2011-07-02 13:32:54.207000000,36,Completed,31-07-2012 0.00,0.30532,0.2699,0.2599,D,6,1,NJ,Retail Management,Employed,0,4750,0,12000,18-07-2011 0.00,Q3 2011,489.84,2985.15,110
2013-05-14 04:34:50.660000000,36,Current,,0.19236,0.1559,0.1459,B,6,1,FL,Other,Employed,7137,2500,0,4000,21-05-2013 0.00,Q2 2013,139.82,428.96,72
2013-09-17 14:32:12.137000000,36,Current,,0.2354,0.198,0.188,C,5,1,OH,Skilled Labor,Employed,0,3166.666667,0,3000,20-09-2013 0.00,Q3 2013,111.19,236.8726,1
2009-07-20 09:17:36.657000000,36,Completed,30-05-2012 0.00,0.21122,0.189,0.179,C,6,2,IL,Teacher,Full-time,0,6000,0,10000,10-08-2009 0.00,Q3 2009,366.05,2870.16,347
2008-05-27 12:21:02.420000000,36,Defaulted,04-08-2010 0.00,0.17018,0.1485,0.1385,,,4,VA,Executive,Full-time,0,9166.666667,848,7000,04-06-2008 0.00,Q2 2008,242.14,1514.83,146
2013-04-20 10:52:51.647000000,36,Current,,0.17192,0.1359,0.1259,B,6,1,MN,Administrative Assistant,Employed,0,3166.666667,0,7000,23-04-2013 0.00,Q2 2013,237.85,723.9,144
2012-09-20 09:18:20.913000000,36,Completed,05-04-2013 0.00,0.09736,0.0839,0.0739,AA,8,1,GA,Engineer - Mechanical,Employed,0,8375,0,6000,28-09-2012 0.00,Q3 2012,189.1,243.72,118
2008-06-04 15:14:57.640000000,36,Completed,27-10-2009 0.00,0.19906,0.177,0.167,,,4,RI,Other,Full-time,0,1590,0,7500,13-06-2008 0.00,Q2 2008,270.02,1483.68,175
2012-09-07 09:13:54.390000000,36,Current,,0.35797,0.3177,0.3077,HR,6,11,NJ,Other,Employed,0,8333.333333,0,4000,20-09-2012 0.00,Q3 2012,173.71,1545.77,39
2013-11-13 10:43:29.130000000,60,Current,,0.2214,0.197,0.187,C,7,1,CO,Other,Employed,0,5583.333333,0,13000,02-01-2014 0.00,Q1 2014,342.25,412.09,26
2008-01-15 15:17:38.947000000,36,Completed,05-10-2009 0.00,0.07981,0.073,0.073,,,4,NY,Computer Programmer,Full-time,0,11666.66667,0,2690,23-01-2008 0.00,Q1 2008,83.43,205.79,95
2014-01-28 15:35:19.380000000,36,Current,,0.19859,0.162,0.152,C,3,1,NY,Nurse (RN),Employed,0,3725,0,10000,30-01-2014 0.00,Q1 2014,352.56,128.71,16
2013-05-19 15:15:26.190000000,36,Current,,0.20462,0.1679,0.1579,B,6,15,CA,Administrative Assistant,Full-time,0,3706.333333,0,9500,22-05-2013 0.00,Q2 2013,337.71,1099.03,160
2008-08-12 14:19:04.527000000,36,Completed,20-08-2011 0.00,0.13588,0.1182,0.1082,,,7,IN,Other,Full-time,0,1500,0,1000,20-08-2008 0.00,Q3 2008,33.13,192.68,35
2013-06-12 11:48:49.823000000,36,Current,,0.2878,0.2492,0.2392,D,3,1,VA,Executive,Employed,0,6250,0,4000,01-07-2013 0.00,Q3 2013,158.87,616.019,1
2013-12-10 13:20:19.117000000,36,Current,,0.32446,0.285,0.275,E,2,1,IL,Construction,Employed,0,2961.666667,0,7000,13-12-2013 0.00,Q4 2013,291.44,335.93,2
2013-12-20 18:57:48.020000000,36,Current,,0.14714,0.1189,0.1089,A,6,1,NJ,Principal,Employed,0,9083.333333,0,17000,02-01-2014 0.00,Q1 2014,563.75,323.15,257
2013-02-26 08:50:36.217000000,60,Current,,0.19364,0.1699,0.1599,B,5,15,NJ,Administrative Assistant,Employed,63,5213.833333,0,3100,28-02-2013 0.00,Q1 2013,77.03,494.41,44
2008-02-03 21:31:08.290000000,36,Completed,15-02-2011 0.00,0.32358,0.2998,0.2898,,,1,UT,Tradesman - Mechanic,Full-time,671,2333.333333,0,3000,15-02-2008 0.00,Q1 2008,102.89,1534.64,62
2013-12-12 13:31:41.417000000,60,Current,,0.2214,0.197,0.187,C,4,1,OR,Other,Self-employed,0,2416.666667,0,4000,24-12-2013 0.00,Q4 2013,105.31,133.21,1
2013-09-14 08:21:47.333000000,60,Current,,0.16713,0.144,0.134,B,5,1,AL,Professional,Employed,0,3833.333333,0,15000,23-09-2013 0.00,Q3 2013,352.14,928.32,213
2012-04-20 09:11:12.287000000,36,Completed,04-01-2013 0.00,0.15538,0.127,0.117,A,8,11,CA,Police Officer/Correction Officer,Employed,0,8333.333333,0,12500,26-04-2012 0.00,Q2 2012,419.37,831.87,132
2013-01-14 18:12:08.527000000,36,Current,,0.13138,0.1034,0.0934,A,9,2,MN,Analyst,Employed,0,3204.166667,0,13000,29-01-2013 0.00,Q1 2013,421.55,1236.28,280
2012-09-29 23:35:32.073000000,36,Completed,29-03-2013 0.00,0.31627,0.277,0.267,E,1,19,TX,Other,Employed,0,6000,0,3000,02-10-2012 0.00,Q4 2012,123.61,299.66,17
2012-01-07 18:11:10.273000000,36,Current,,0.35797,0.3177,0.3077,HR,5,1,CA,Teacher,Employed,46,9166.666667,0,4000,27-01-2012 0.00,Q1 2012,173.71,1986.57,3
2008-09-03 10:35:43.123000000,36,Completed,28-06-2011 0.00,0.22237,0.2,0.19,,,5,WA,Fireman,Full-time,0,5416.666667,0,1000,16-09-2008 0.00,Q3 2008,0,350.03,53
2011-10-23 14:37:27.457000000,36,Chargedoff,04-05-2012 0.00,0.35132,0.3149,0.3049,E,5,3,GA,Other,Employed,0,12000,797,6000,03-11-2011 0.00,Q4 2011,259.63,160.47,13
2014-01-16 18:09:42.497000000,60,Current,,0.20347,0.1795,0.1695,C,7,1,GA,Professional,Employed,0,8333.333333,0,15000,07-02-2014 0.00,Q1 2014,380.49,0,1
2014-01-03 15:31:30.023000000,36,Current,,0.20933,0.1725,0.1625,C,6,1,NY,Executive,Employed,0,4750,0,10000,14-01-2014 0.00,Q1 2014,357.77,61.434,1
2013-05-23 18:39:30.707000000,36,Past Due (1-15 days),,0.20053,0.1639,0.1539,B,4,1,MO,Teacher,Employed,0,5000,6,15000,04-06-2013 0.00,Q2 2013,530.25,1673.82,75
2012-01-06 09:36:25.580000000,36,Completed,10-04-2013 0.00,0.19108,0.1621,0.1521,B,8,14,OR,Skilled Labor,Employed,0,1690.416667,0,2000,13-01-2012 0.00,Q1 2012,70.52,321.38,43
2013-08-18 20:36:03.153000000,60,Current,,0.26877,0.2432,0.2332,D,4,1,MS,Construction,Employed,426,2083.333333,0,4000,28-08-2013 0.00,Q3 2013,115.82,505.6548,1
2013-11-24 09:12:55.993000000,36,Current,,0.15223,0.1239,0.1139,A,4,1,UT,,Other,0,2504.333333,0,7500,03-12-2013 0.00,Q4 2013,250.51,221.5041,1
2006-12-06 19:02:43.130000000,36,Chargedoff,19-01-2010 0.00,0.1496,0.1425,0.135,,,0,MA,Police Officer/Correction Officer,Not available,,3333.333333,1632,24000,20-12-2006 0.00,Q4 2006,823.18,5448.21,366
2014-01-08 17:29:39.970000000,36,Current,,0.0903,0.0769,0.0669,AA,7,1,AL,Postal Service,Employed,0,6666.666667,0,15000,24-01-2014 0.00,Q1 2014,467.9,97.97,192
2014-01-14 09:02:45.567000000,60,Current,,0.15425,0.1314,0.1214,B,11,3,VA,Other,Employed,0,14333.33333,0,25000,17-01-2014 0.00,Q1 2014,570.62,270,1
2013-08-02 13:03:59.500000000,60,Current,,0.13227,0.1099,0.0999,A,7,1,NE,Professional,Employed,0,5583.333333,0,15000,08-08-2013 0.00,Q3 2013,326.06,804.62,272
2013-01-22 19:03:28.623000000,36,Current,,0.19645,0.1599,0.1499,B,6,9,CA,Other,Employed,0,20833.33333,0,20000,01-02-2013 0.00,Q1 2013,703.04,2967.06,386
2011-07-19 05:34:44.207000000,36,Chargedoff,21-02-2012 0.00,0.27467,0.2399,0.2299,D,4,7,OH,Nurse (LPN),Full-time,9778,4130.416667,870,2200,22-07-2011 0.00,Q3 2011,86.3,5.78,2
2013-11-10 09:34:25.620000000,36,Current,,0.19859,0.162,0.152,B,5,7,RI,Construction,Employed,0,5000,0,3600,15-11-2013 0.00,Q4 2013,126.92,142.1522,1
2012-01-30 09:35:54.470000000,36,Chargedoff,02-08-2013 0.00,0.35797,0.3177,0.3077,HR,4,13,FL,Food Service,Self-employed,0,14.583333,342,4000,02-02-2012 0.00,Q1 2012,173.71,1239.87,1
2014-01-08 16:37:34.257000000,36,Current,,0.24563,0.208,0.198,D,4,1,NY,Police Officer/Correction Officer,Employed,0,5000,0,10000,17-01-2014 0.00,Q1 2014,375.72,170.9614,1
2008-05-22 21:14:00.187000000,36,Completed,03-06-2011 0.00,0.16461,0.143,0.133,,,1,DC,Other,Full-time,0,3500,0,7500,03-06-2008 0.00,Q2 2008,256.26,1768.64,225
2011-05-04 13:56:36.087000000,36,Completed,02-12-2011 0.00,0.32576,0.2899,0.2799,E,2,1,CA,Professional,Employed,0,9166.666667,0,7500,19-05-2011 0.00,Q2 2011,314.25,1090.33,35
2013-02-02 08:46:08.137000000,60,Current,,0.20879,0.1847,0.1747,B,7,1,OK,Accountant/CPA,Employed,0,4333.333333,0,20000,08-02-2013 0.00,Q1 2013,513,3469.78,289
2014-01-08 13:16:59.327000000,60,Current,,0.17685,0.1535,0.1435,B,8,1,TX,Executive,Employed,0,8600,0,10000,13-01-2014 0.00,Q1 2014,239.74,126.1645,1
2013-12-03 00:36:12.727000000,60,Current,,0.13636,0.1139,0.1039,A,11,2,AL,Professional,Employed,0,16666.66667,0,23695,05-12-2013 0.00,Q4 2013,519.81,448.2359,1
2008-06-23 11:25:21.537000000,36,Chargedoff,01-07-2009 0.00,0.37453,0.35,0.34,,,3,MO,Civil Service,Full-time,107,4166.666667,1714,5000,30-06-2008 0.00,Q2 2008,226.18,975.93,61
2013-11-07 14:08:08.420000000,60,Current,,0.22601,0.2015,0.1915,C,4,2,PA,Construction,Employed,0,10000,0,15000,19-11-2013 0.00,Q4 2013,398.66,745.9292,1
2011-10-21 08:37:44.017000000,36,Completed,04-01-2012 0.00,0.08882,0.0854,0.0754,AA,10,1,CA,Analyst,Employed,0,7750,0,7900,27-10-2011 0.00,Q4 2011,249.53,125.21,92
2006-05-24 16:51:28.820000000,36,Completed,26-01-2007 0.00,0.15914,0.152,0.147,,,0,,,,,3333.333333,0,5000,06-06-2006 0.00,Q2 2006,173.82,447.59,83
2013-07-11 09:33:48.773000000,60,Current,,0.29998,0.2736,0.2636,D,3,1,GA,Teacher,Employed,0,4166.666667,0,4000,15-07-2013 0.00,Q3 2013,123,626.1216,1
2014-01-14 11:49:05.653000000,36,Current,,0.1899,0.1535,0.1435,B,5,1,AL,,Other,0,1629.166667,0,4000,21-01-2014 0.00,Q1 2014,139.35,52.15,61
2014-02-10 19:23:52.243000000,36,Current,,0.12727,0.099,0.089,A,6,1,NY,Other,Employed,0,7833.333333,0,15000,28-02-2014 0.00,Q1 2014,483.3,0,1
2013-10-10 12:14:42.070000000,36,Current,,0.34752,0.3075,0.2975,HR,3,1,LA,Other,Employed,0,8250,0,4000,28-10-2013 0.00,Q4 2013,171.45,403.69,25
2013-09-08 07:55:26.913000000,36,Current,,0.2878,0.2492,0.2392,D,3,1,MI,Sales - Commission,Employed,0,6666.666667,0,5000,10-09-2013 0.00,Q3 2013,198.59,501.93,54
2012-05-06 20:11:17.407000000,36,Current,,0.33553,0.2958,0.2858,E,6,1,ID,Other,Employed,0,2666.666667,0,4000,24-05-2012 0.00,Q2 2012,168.89,1650.26,29
2006-11-14 08:23:08.430000000,36,Defaulted,18-11-2007 0.00,0.27276,0.26,0.245,,,0,IL,Clerical,Not available,,2316.666667,158,1500,20-11-2006 0.00,Q4 2006,60.44,205.09,11
2011-02-17 08:42:37.697000000,12,Completed,25-02-2012 0.00,0.05927,0.0499,0.0399,AA,10,7,VA,Computer Programmer,Employed,0,10833.33333,0,5000,25-02-2011 0.00,Q1 2011,428.01,134.97,98
2013-09-12 07:27:07.377000000,36,Current,,0.13301,0.105,0.095,A,8,1,CA,Truck Driver,Employed,0,4083.333333,0,10000,18-09-2013 0.00,Q3 2013,325.02,416.0233,1
2012-02-27 10:21:09.333000000,36,Current,,0.17359,0.1449,0.1349,B,8,15,MA,Medical Technician,Employed,66,4333.333333,0,5500,06-03-2012 0.00,Q1 2012,189.29,1122.58,1
2008-03-21 13:27:43.693000000,36,Completed,01-10-2008 0.00,0.07032,0.059,0.049,,,3,PA,Nurse (RN),Full-time,0,9166.666667,0,1500,29-05-2008 0.00,Q2 2008,45.56,29.11,41
2006-08-09 06:46:29.320000000,36,Completed,15-08-2009 0.00,0.15713,0.15,0.1425,,,0,,Other,Not available,,0,0,8000,15-08-2006 0.00,Q3 2006,274.24,1953.49,63
2007-01-09 11:57:41.443000000,36,Completed,05-09-2007 0.00,0.16838,0.1594,0.1544,,,0,,Other,Not available,,1333.333333,0,2000,23-01-2007 0.00,Q1 2007,70.25,105.09,82
2012-09-15 19:03:10.703000000,36,Current,,0.12528,0.0974,0.0874,A,8,1,CA,Medical Technician,Employed,0,3583.333333,0,14500,28-09-2012 0.00,Q3 2012,466.11,1601.43,257
2006-07-24 19:10:14.473000000,36,Defaulted,05-06-2007 0.00,0.28018,0.2725,0.255,,,0,TX,Professional,Not available,,10416.66667,204,9500,04-08-2006 0.00,Q3 2006,389.11,995.41,28
2012-07-27 09:21:43.147000000,36,Past Due (16-30 days),,0.35797,0.3177,0.3077,HR,6,1,OH,Other,Other,0,1666.666667,29,4000,09-08-2012 0.00,Q3 2012,173.71,1523.37,78
2008-06-04 11:41:26.500000000,36,Completed,12-06-2011 0.00,0.11142,0.0975,0.0875,,,4,MN,Other,Full-time,0,4233.333333,0,2000,12-06-2008 0.00,Q2 2008,64.3,307.47,72
2010-10-27 15:48:36.850000000,36,Completed,01-12-2013 0.00,0.17069,0.149,0.139,B,8,2,TN,Accountant/CPA,Employed,0,4083.333333,0,7500,01-12-2010 0.00,Q4 2010,240.77,1850.18,192
2013-11-11 14:25:14.330000000,36,Current,,0.15833,0.1299,0.1199,A,5,1,IL,Laborer,Employed,0,2833.333333,0,10000,25-11-2013 0.00,Q4 2013,336.89,287.4411,1
2007-06-12 18:58:00.420000000,36,Defaulted,26-01-2010 0.00,0.19228,0.185,0.165,,,0,,Other,Retired,47,5283.333333,294,13000,27-06-2007 0.00,Q2 2007,473.25,3686.61,328
2013-11-15 20:05:23.600000000,36,Current,,0.20217,0.1655,0.1555,C,4,1,NJ,Sales - Commission,Employed,0,8333.333333,0,13000,17-12-2013 0.00,Q4 2013,460.58,361.55,1
2008-04-16 11:17:01.527000000,36,Completed,06-04-2010 0.00,0.10739,0.0935,0.0835,,,4,PA,Other,Retired,0,2416.666667,0,3000,24-04-2008 0.00,Q2 2008,95.89,306.11,78
2011-05-04 06:38:31.430000000,36,Defaulted,31-12-2011 0.00,0.35643,0.3199,0.3099,E,5,3,NY,Other,Other,0,5833.333333,121,5404,31-05-2011 0.00,Q2 2011,235.35,286.4,108
2013-10-22 11:23:11.270000000,36,Current,,0.30182,0.2629,0.2529,E,2,7,FL,Teacher,Employed,0,3750,0,3000,29-10-2013 0.00,Q4 2013,121.34,256.3,46
2014-01-13 14:52:13.543000000,36,Current,,0.30131,0.2624,0.2524,E,4,1,LA,Nurse (RN),Employed,0,6666.666667,0,5000,17-01-2014 0.00,Q1 2014,202.09,111.43,6
2007-01-21 13:24:53.830000000,36,Completed,25-09-2008 0.00,0.29223,0.2845,0.2595,,,0,GA,Retail Management,Not available,,2166.666667,0,3050,31-01-2007 0.00,Q1 2007,126.9,1072.03,40
2013-07-11 13:37:00.427000000,60,Current,,0.23872,0.2139,0.2039,C,4,1,FL,Administrative Assistant,Employed,0,3583.333333,0,10000,18-07-2013 0.00,Q3 2013,272.73,1217.9797,1
2013-11-17 10:22:58.473000000,36,Current,,0.15324,0.1249,0.1149,A,5,1,OH,Investor,Employed,0,5416.666667,0,7400,22-11-2013 0.00,Q4 2013,247.52,223.5178,1
2007-04-15 08:01:41.070000000,36,Chargedoff,23-04-2008 0.00,0.15613,0.149,0.139,,,0,FL,Professional,Full-time,959,6599.666667,2268,20000,24-04-2007 0.00,Q2 2007,692.33,1628.11,362
2008-03-19 15:48:23.440000000,36,Completed,06-05-2008 0.00,0.06688,0.0499,0.0499,,,4,CA,Other,Full-time,0,9000,0,1000,28-03-2008 0.00,Q1 2008,29.97,5.3,27
2014-02-06 15:49:15.597000000,60,Current,,0.14147,0.1189,0.1089,A,10,1,NY,Other,Employed,0,6666.666667,0,25000,11-02-2014 0.00,Q1 2014,554.72,0,1
2014-01-15 18:41:07.283000000,36,Current,,0.09434,0.0809,0.0709,AA,8,1,CA,Computer Programmer,Employed,0,5666.666667,0,15000,21-01-2014 0.00,Q1 2014,470.67,99.7353,1
2013-12-14 19:36:41.480000000,36,Current,,0.19859,0.162,0.152,C,5,18,CA,Laborer,Employed,0,3250,0,3500,18-12-2013 0.00,Q4 2013,123.4,95.28,1
2011-04-11 17:27:01.807000000,36,Completed,22-10-2013 0.00,0.2951,0.2599,0.2499,D,7,1,OH,Laborer,Employed,0,3833.333333,0,3000,29-04-2011 0.00,Q2 2011,120.86,1299.01,33
2013-07-26 09:32:18.533000000,36,Current,,0.2353,0.1979,0.1879,C,3,1,TX,Teacher,Employed,0,6083.333333,0,10000,05-08-2013 0.00,Q3 2013,370.57,945.33,26
2007-08-21 11:34:26.353000000,36,Completed,05-10-2007 0.00,0.13705,0.13,0.12,,,0,MO,Clerical,Full-time,0,4600,0,6000,27-08-2007 0.00,Q3 2007,202.16,82.18,38
2011-07-14 10:53:56.637000000,12,Completed,20-07-2012 0.00,0.34105,0.2499,0.2399,D,7,7,CA,Psychologist,Employed,0,8583.333333,0,4500,20-07-2011 0.00,Q3 2011,423.4,636.44,78
2012-06-28 12:39:55.140000000,60,Current,,0.23318,0.2085,0.1985,B,8,1,MO,Professional,Employed,0,9416.666667,0,13000,02-07-2012 0.00,Q3 2012,350.6,4061.38,19
2006-12-30 14:37:57.853000000,36,Defaulted,16-10-2007 0.00,0.17671,0.1695,0.1495,,,0,,Other,Not available,,1015.833333,191,2500,17-01-2007 0.00,Q1 2007,89.07,178.16,121
2013-09-14 15:39:42.750000000,36,Current,,0.2129,0.176,0.166,C,4,1,CT,Retail Management,Employed,0,4250,0,7000,19-09-2013 0.00,Q3 2013,251.66,493.96,104
2007-10-28 21:27:31.307000000,36,Chargedoff,10-06-2009 0.00,0.12911,0.1221,0.1121,,,0,MN,Professional,Full-time,0,5000,1855,5000,09-11-2007 0.00,Q4 2007,166.57,602.08,104
2012-06-22 10:59:51.177000000,36,Current,,0.12427,0.0964,0.0864,A,9,13,FL,Truck Driver,Full-time,0,3750,0,8000,27-06-2012 0.00,Q2 2012,256.79,979.12,3
